kind	anchor	scope	count
rs-line	mod.rs:163	packages/coding-agent/src/ui/web.ts	1
rs-line	mod.rs:2172	packages/coding-agent/src/ui/web.ts	1
rs-line	mod.rs:82-98	packages/coding-agent/src/ui/web.ts	1
rs-line	ui/mod.rs:118-178	packages/coding-agent/src/ui/web.ts	1
rs-line	ui/mod.rs:2172	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:103-112	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:114-120	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:122-128	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:130-138	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:140-146	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:148-156	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:158-165	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:167-171	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:173-178	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:180-184	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:186-189	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:201-204	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:206-209	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:211-214	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:216-659	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:217-334	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:218-236	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:219	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:221	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:222	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:224	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:225	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:226	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:234	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:235	packages/coding-agent/src/ui/web.ts	3
rs-line	web.rs:236	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:236-240	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:242-260	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:26-214	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:26-30	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:261-263	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:266-331	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:268-271	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:269	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:272-275	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:276-282	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:278-280	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:283-286	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:287-290	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:291-297	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:292-296	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:298-301	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:302-306	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:307-315	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:316	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:316-322	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:32-38	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:323	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:323-330	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:336-353	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:341-350	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:355-383	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:36	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:373	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:385-434	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:397-400	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:40-56	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:414-418	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:426	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:436-524	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:448-450	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:500-509	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:511	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:521-523	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:526-557	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:527-534	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:543-548	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:559-645	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:560	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:562	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:567	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:579	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:58-72	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:603-617	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:647-658	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:653	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:654-656	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:655	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:661-673	packages/coding-agent/src/ui/web.ts	2
rs-line	web.rs:675-677	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:675-766	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:679-681	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:680	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:683-701	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:691-692	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:695	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:703-715	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:717-724	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:726-729	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:731-740	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:74-80	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:742-753	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:755-766	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:768-778	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:768-875	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:780-782	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:784-796	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:787-788	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:793	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:798-800	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:802-829	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:804-808	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:812-817	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:818-822	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:82-89	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:823-825	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:826	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:831-842	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:833	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:835-836	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:844-852	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:844-873	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:850	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:854-873	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:875	packages/coding-agent/src/ui/web.ts	1
rs-line	web.rs:91-101	packages/coding-agent/src/ui/web.ts	1
rs-line	clipboard_image.rs:11-17	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:19-24	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:26-47	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:34-39	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:49-83	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:54-57	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:58-63	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:65-66	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:67-73	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	clipboard_image.rs:75	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	ui/mod.rs:1037	packages/coding-agent/src/utils/clipboard-image.ts	1
rs-line	crates/coding-agent/src/images.rs:10	packages/coding-agent/src/utils/image-convert.ts	1
rs-line	crates/coding-agent/src/images.rs:11	packages/coding-agent/src/utils/image-convert.ts	1
rs-line	crates/coding-agent/src/images.rs:15-29	packages/coding-agent/src/utils/image-convert.ts	1
rs-line	crates/coding-agent/src/images.rs:32-37	packages/coding-agent/src/utils/image-convert.ts	1
rs-line	crates/coding-agent/src/images.rs:41-62	packages/coding-agent/src/utils/image-convert.ts	1
rs-line	crates/coding-agent/src/images.rs:66-79	packages/coding-agent/src/utils/image-convert.ts	1
rs-line	crates/agent/src/agent_loop.rs:77-80	packages/coding-agent/test/agent-session-concurrent.test.ts	1
rs-line	main.rs:1203-1225	packages/coding-agent/test/agent-session-dynamic-tools.test.ts	2
rs-line	main.rs:669-676	packages/coding-agent/test/agent-session-dynamic-tools.test.ts	1
rs-line	commands.rs:1264-1296	packages/coding-agent/test/args.test.ts	1
rs-line	main.rs:137	packages/coding-agent/test/args.test.ts	1
rs-line	main.rs:209-212	packages/coding-agent/test/args.test.ts	1
rs-line	main.rs:391-422	packages/coding-agent/test/args.test.ts	1
rs-line	main.rs:404-407	packages/coding-agent/test/args.test.ts	1
rs-line	main.rs:68-147	packages/coding-agent/test/args.test.ts	1
rs-line	main.rs:80-83	packages/coding-agent/test/args.test.ts	1
rs-line	ORACLE_PIE_DIR/crates/coding-agent/src/auth.rs:25-73	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	auth.rs:106-113	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	auth.rs:129-143	packages/coding-agent/test/auth-storage.test.ts	2
rs-line	auth.rs:134	packages/coding-agent/test/auth-storage.test.ts	2
rs-line	auth.rs:139-142	packages/coding-agent/test/auth-storage.test.ts	2
rs-line	auth.rs:21-23	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	auth.rs:47-58	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	auth.rs:78-88	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	auth.rs:86-88	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	auth.rs:96-115	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	commands.rs:1997-2011	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	commands.rs:1998-2000	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	commands.rs:2032-2036	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	crates/coding-agent/src/auth.rs:79-91	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	mcp_loader.rs:319-320	packages/coding-agent/test/auth-storage.test.ts	1
rs-line	bug_report.rs:100-103	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:105	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:136	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:162-188	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:190-194	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:24-27	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:41-110	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:58	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:73-97	packages/coding-agent/test/bug-report.test.ts	1
rs-line	bug_report.rs:92-94	packages/coding-agent/test/bug-report.test.ts	1
rs-line	builtin_skills.rs:141-152	packages/coding-agent/test/builtin-skill-wiring.test.ts	1
rs-line	builtin_skills.rs:196-206	packages/coding-agent/test/builtin-skill-wiring.test.ts	1
rs-line	main.rs:690	packages/coding-agent/test/builtin-skill-wiring.test.ts	1
rs-line	main.rs:695-707	packages/coding-agent/test/builtin-skill-wiring.test.ts	1
rs-line	main.rs:108-109	packages/coding-agent/test/cli-parser-gaps.test.ts	1
rs-line	crates/coding-agent/src/config.rs:21-38	packages/coding-agent/test/cli-state-surfaces.test.ts	1
rs-line	main.rs:1180	packages/coding-agent/test/cli-state-surfaces.test.ts	1
rs-line	main.rs:1388-1414	packages/coding-agent/test/cli-state-surfaces.test.ts	1
rs-line	main.rs:1392	packages/coding-agent/test/cli-state-surfaces.test.ts	1
rs-line	clipboard_image.rs:108-114	packages/coding-agent/test/clipboard-paste.test.ts	1
rs-line	clipboard_image.rs:26-47	packages/coding-agent/test/clipboard-paste.test.ts	1
rs-line	clipboard_image.rs:54-57	packages/coding-agent/test/clipboard-paste.test.ts	1
rs-line	clipboard_image.rs:90-106	packages/coding-agent/test/clipboard-paste.test.ts	1
rs-line	agent_harness.rs:2088-2090	packages/coding-agent/test/compaction-summary-reasoning.test.ts	1
rs-line	compaction.rs:643-651	packages/coding-agent/test/compaction-summary-reasoning.test.ts	1
rs-line	compaction.rs:245-269	packages/coding-agent/test/compaction.test.ts	2
rs-line	config.rs:10-17	packages/coding-agent/test/config-paths.test.ts	1
rs-line	config.rs:111-117	packages/coding-agent/test/config-paths.test.ts	1
rs-line	config.rs:119-122	packages/coding-agent/test/config-paths.test.ts	1
rs-line	config.rs:124-129	packages/coding-agent/test/config-paths.test.ts	1
rs-line	config.rs:132-138	packages/coding-agent/test/config-paths.test.ts	1
rs-line	config.rs:42-46	packages/coding-agent/test/config-paths.test.ts	1
rs-line	config.rs:90-99	packages/coding-agent/test/config-paths.test.ts	1
rs-line	control_plane_prompt.rs:24-39	packages/coding-agent/test/control-plane-prompt.test.ts	1
rs-line	control_plane_prompt.rs:29-39	packages/coding-agent/test/control-plane-prompt.test.ts	1
rs-line	control_plane_prompt.rs:41-43	packages/coding-agent/test/control-plane-prompt.test.ts	1
rs-line	control_plane_prompt.rs:44-46	packages/coding-agent/test/control-plane-prompt.test.ts	1
rs-line	control_plane_prompt.rs:53-63	packages/coding-agent/test/control-plane-prompt.test.ts	1
rs-line	control_plane_prompt.rs:65-71	packages/coding-agent/test/control-plane-prompt.test.ts	1
rs-line	debug.rs:119-126	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:128-137	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:139-164	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:21-81	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:230-279	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:281-422	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:291-306	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:308-349	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:351-384	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:386-409	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:411-421	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:47-51	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:68-76	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:83-88	packages/coding-agent/test/debug.test.ts	1
rs-line	debug.rs:90-117	packages/coding-agent/test/debug.test.ts	1
rs-line	lsp.rs:256	packages/coding-agent/test/duration-format.test.ts	1
rs-line	oauth.rs:123	packages/coding-agent/test/duration-format.test.ts	1
rs-line	extensions.rs:119-130	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:131-139	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:140-148	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:150-167	packages/coding-agent/test/extensions-registry.test.ts	2
rs-line	extensions.rs:156-160	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:39-41	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:55-59	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:65-67	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:71-99	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:77	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:79-80	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:81	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:82	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:86	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	extensions.rs:89	packages/coding-agent/test/extensions-registry.test.ts	1
rs-line	commands.rs:1837-1839	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2065-2127	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2069-2071	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2073	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2078-2080	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2093-2103	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2105-2108	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2113	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2114-2118	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2119	packages/coding-agent/test/find-command.test.ts	1
rs-line	commands.rs:2122-2126	packages/coding-agent/test/find-command.test.ts	1
rs-line	crates/coding-agent/src/commands.rs:2052-2127	packages/coding-agent/test/find-command.test.ts	1
rs-line	crates/coding-agent/src/tools/git.rs:105	packages/coding-agent/test/git-tool.test.ts	1
rs-line	crates/coding-agent/src/tools/git.rs:159-186	packages/coding-agent/test/git-tool.test.ts	1
rs-line	crates/coding-agent/src/tools/git.rs:23	packages/coding-agent/test/git-tool.test.ts	1
rs-line	crates/coding-agent/src/tools/git.rs:50-55	packages/coding-agent/test/git-tool.test.ts	1
rs-line	crates/coding-agent/src/tools/git.rs:93-99	packages/coding-agent/test/git-tool.test.ts	1
rs-line	git.rs:83-89	packages/coding-agent/test/git-tool.test.ts	1
rs-line	history.rs:102-115	packages/coding-agent/test/history.test.ts	1
rs-line	history.rs:117-126	packages/coding-agent/test/history.test.ts	1
rs-line	history.rs:128-133	packages/coding-agent/test/history.test.ts	1
rs-line	history.rs:29-33	packages/coding-agent/test/history.test.ts	1
rs-line	history.rs:86-100	packages/coding-agent/test/history.test.ts	1
rs-line	images.rs:107-110	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	images.rs:112-127	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	images.rs:129-136	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	images.rs:33-35	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	images.rs:42-49	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	images.rs:67-73	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	images.rs:86-90	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	images.rs:92-96	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	images.rs:98-105	packages/coding-agent/test/image-attachments.test.ts	1
rs-line	install_skill.rs:1023-1054	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1059-1074	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1076-1128	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1130-1162	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1164-1203	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1205-1220	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1225-1271	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1276-1309	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1364-1418	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1420-1442	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:1445-1462	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:741-751	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:752-810	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:903-935	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:941-959	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:962-976	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:981-992	packages/coding-agent/test/install-skill.test.ts	1
rs-line	install_skill.rs:994-1018	packages/coding-agent/test/install-skill.test.ts	1
rs-line	config.rs:10-17	packages/coding-agent/test/keybindings-migration.test.ts	1
rs-line	crates/ai/src/models.rs:41-50	packages/coding-agent/test/local-models-registry-wiring.test.ts	1
rs-line	crates/coding-agent/src/main.rs:551	packages/coding-agent/test/local-models-registry-wiring.test.ts	1
rs-line	local_models.rs:66-73	packages/coding-agent/test/local-models-registry-wiring.test.ts	1
rs-line	model.rs:28-34	packages/coding-agent/test/local-models-registry-wiring.test.ts	1
rs-line	local_models.rs:184-186	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:188-225	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:227-266	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:25-31	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:268-282	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:284-298	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:300-330	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:332-364	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:366-376	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:43	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:75-90	packages/coding-agent/test/local-models.test.ts	1
rs-line	local_models.rs:92-127	packages/coding-agent/test/local-models.test.ts	1
rs-line	logging.rs:25-26	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:27-80	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:28	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:29-32	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:30	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:45-48	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:54	packages/coding-agent/test/logging.test.ts	2
rs-line	logging.rs:55-60	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:57	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:58	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:59	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:60	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:62-70	packages/coding-agent/test/logging.test.ts	2
rs-line	logging.rs:82-86	packages/coding-agent/test/logging.test.ts	2
rs-line	logging.rs:84	packages/coding-agent/test/logging.test.ts	1
rs-line	logging.rs:88-92	packages/coding-agent/test/logging.test.ts	1
rs-line	lsp_supervisor.rs:76-103	packages/coding-agent/test/lsp-supervisor.test.ts	1
rs-line	lsp_supervisor.rs:81-82	packages/coding-agent/test/lsp-supervisor.test.ts	1
rs-line	lsp.rs:113	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:121-128	packages/coding-agent/test/lsp.test.ts	2
rs-line	lsp.rs:124-126	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:152	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:219	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:221	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:230	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:243-246	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:25-33	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:25-45	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:263-268	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:27	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:28	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:29	packages/coding-agent/test/lsp.test.ts	2
rs-line	lsp.rs:299-301	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:30	packages/coding-agent/test/lsp.test.ts	2
rs-line	lsp.rs:32	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:38	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:43	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:44	packages/coding-agent/test/lsp.test.ts	1
rs-line	lsp.rs:50	packages/coding-agent/test/lsp.test.ts	1
rs-line	crates/coding-agent/src/tools/mcp_adapter.rs:116-270	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	crates/coding-agent/src/tools/mcp_adapter.rs:118-269	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	crates/coding-agent/src/tools/mcp_adapter.rs:25-51	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	crates/coding-agent/src/tools/mcp_adapter.rs:75	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	crates/coding-agent/src/tools/mcp_adapter.rs:88-92	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	crates/coding-agent/src/tools/mcp_adapter.rs:96-107	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	mcp_adapter.rs:108-111	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	mcp_adapter.rs:133-151	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	mcp_adapter.rs:153-166	packages/coding-agent/test/mcp-adapter.test.ts	1
rs-line	mcp_loader.rs:107	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:191	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:269	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:270-278	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:314-322	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:315-317	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:319-320	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:341	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:40-42	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:74-76	packages/coding-agent/test/mcp-loader.test.ts	1
rs-line	mcp_loader.rs:98-139	packages/coding-agent/test/mcp-loader.test.ts	1
